Радиация,Температура,Время,Выживаемость,source,Интервал_мин,Гипоксия_предположенная,CEM43,Подавление_репарации,Оксигенация_выигрыш,Синергия,Радиосенсибилизация,Прямая_цитотоксичность,Риск_высокой_температуры,Оценка_правил,log_survival,Неопределенность_CVAE,Источник,RuleConsistency
1.545520608795728,44.2,31.400752310371203,0.011198804,synthetic_condition,0.0,0.7,72.13998504918564,0.06027181166167992,0.011063970240495866,0.4450889356728206,0.3840269635358675,0.6708917604888502,0.5549663461684309,0.3355342111079451,-6.0,0.00028987607,CVAE+merged_rules,1.0
1.5622666518656814,44.10283905054946,30.1277110241371,0.011128152,synthetic_condition,0.0,0.7,64.70737345465736,0.08660593198969499,0.01436792205166426,0.45575669175969996,0.3964064374440679,0.6433283428566808,0.5528303571632355,0.33934837816825747,-6.0,0.00020068446,CVAE+merged_rules,1.0
1.5645651768121844,43.31168656235529,44.34518537975046,0.07050682,synthetic_condition,0.0,0.7,55.03937318094797,1.0,0.11772236312412553,0.8235173258181081,0.8235376859231458,0.5460546400305165,0.5019926364684156,0.5632434834000644,-6.0,0.0012993916,CVAE+merged_rules,1.0
1.5702976011446088,42.35112120552144,40.91519143061375,0.2206784,synthetic_condition,0.0,0.7,16.642578958514132,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.036714660282594666,0.021880830503956963,0.5864996947959673,-6.0,0.0041370485,CVAE+merged_rules,1.0
1.5730630871294,44.003586070516825,28.74936834882603,0.010848859,synthetic_condition,0.0,0.7,57.64183762840418,0.12504297181167245,0.018757814526292764,0.47124074538697713,0.4143888986597736,0.6150677464259584,0.5503141816517386,0.3457646428757527,-6.0,0.00017972839,CVAE+merged_rules,1.0
1.5888193703291955,42.17410638684307,46.61689499206197,0.25182778,synthetic_condition,0.0,0.7,14.835624809291485,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.024233749749645435,0.01000068634518291,0.5825803190164242,-6.0,0.0035236583,CVAE+merged_rules,1.0
1.6197403367660002,44.0098967931171,38.048055869602535,0.010308199,synthetic_condition,0.0,0.7,76.61992065530507,0.12217052885287291,0.01844272410427478,0.43677910721877544,0.3797405516992499,0.6906586729977248,0.5666876876352129,0.35107590762463053,-6.0,0.0002207315,CVAE+merged_rules,1.0
1.6204515155044739,42.16873888327053,42.65213040539238,0.24485938,synthetic_condition,0.0,0.7,13.473228262370412,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02253358498474224,0.009161405221471948,0.5807897508808254,-6.0,0.0035185907,CVAE+merged_rules,1.0
1.6351700361350952,41.8,47.64457371293631,0.26363707,synthetic_condition,0.0,0.7,9.026958710127888,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012580460234510359,0.001593780793531242,0.5690685919642662,-6.0,0.0039567775,CVAE+merged_rules,1.0
1.6467024175371658,42.759823142521434,41.536651022868625,0.06930614,synthetic_condition,0.0,0.7,29.77354868947003,1.0,0.4640329673190367,0.8927794466570904,0.8927998067621281,0.15541789484352506,0.13569861125749721,0.5647656779293668,-6.0,0.0011381457,CVAE+merged_rules,1.0
1.647386724132298,41.8,41.48554773435657,0.26766336,synthetic_condition,0.0,0.7,7.86004149646524,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01177395065046223,0.0014497585450008452,0.5656119460826358,-6.0,0.0041842675,CVAE+merged_rules,1.0
1.6479054735077856,43.46045147970969,28.422996466988327,0.03878716,synthetic_condition,0.0,0.7,39.10925724713966,0.8106302045023047,0.07974501657056088,0.7439613342182709,0.7316726576159585,0.511943027885138,0.503378115084739,0.5047680622080044,-6.0,0.0012130121,CVAE+merged_rules,1.0
1.6549750033783024,42.68808189073476,30.987987769075445,0.08264567,synthetic_condition,0.0,0.7,20.109439306441338,1.0,0.5463780931011312,0.9092484718135092,0.9092688319185469,0.10834017077920763,0.0965617603584767,0.562197808523393,-6.0,0.004677805,CVAE+merged_rules,1.0
1.6652632748946878,42.39585728110029,45.21959588448835,0.2169848,synthetic_condition,0.0,0.7,19.570256451367616,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.04526199564365063,0.028644625846823535,0.5953019257750858,-6.0,0.0026257937,CVAE+merged_rules,1.0
1.6732742165132557,41.9365301665207,45.41666256403613,0.2664866,synthetic_condition,0.0,0.7,10.397826783314216,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.014754448685579288,0.0030172045821636657,0.5745526383363974,-6.0,0.0032066717,CVAE+merged_rules,1.0
1.6903383220317847,44.2,28.223657420430904,0.010892572,synthetic_condition,0.0,0.7,64.84093770169781,0.06027181166167992,0.011063970240495866,0.4450889356728206,0.3840269635358675,0.6437867694191188,0.5522330796594793,0.33704120161873813,-6.0,0.00013657012,CVAE+merged_rules,1.0
1.6936087807560058,41.8,46.81317771110048,0.26432768,synthetic_condition,0.0,0.7,8.869438623463756,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012464969958803215,0.0015673372427973812,0.5706160455354417,-6.0,0.003096866,CVAE+merged_rules,1.0
1.6947369892335176,42.87577238223752,47.58720686627669,0.06659654,synthetic_condition,0.0,0.7,40.058781616197074,1.0,0.35297986501554907,0.8705688261963929,0.8705891863014306,0.2510015048408858,0.22502332771610262,0.5670738981618094,-6.0,0.0013757315,CVAE+merged_rules,1.0
1.6982201222841153,43.0442966651263,37.49442254256426,0.06449989,synthetic_condition,0.0,0.7,38.66351143372768,1.0,0.23329538851735698,0.8466319308967545,0.8466522910017922,0.3376497155764734,0.31558543314571885,0.5564998829509502,-6.0,0.00092428614,CVAE+merged_rules,1.0
1.7178810009725058,43.03666137165652,42.720347367306715,0.06458449,synthetic_condition,0.0,0.7,43.81985618772495,1.0,0.23779579883765875,0.8475320129608148,0.8475523730658525,0.3550115606245908,0.3244025110699081,0.5625945004785231,-6.0,0.0008784384,CVAE+merged_rules,1.0
1.7233485168311369,44.2,27.21716864443113,0.010875981,synthetic_condition,0.0,0.7,62.528633699069964,0.06027181166167992,0.011063970240495866,0.4450889356728206,0.3840269635358675,0.6348954855828796,0.551641679807955,0.33701921689341285,-6.0,0.00013698528,CVAE+merged_rules,1.0
1.7350926510297666,42.98384361165428,43.37340953445277,0.06453465,synthetic_condition,0.0,0.7,42.41275149122309,1.0,0.2711741745471604,0.8542076881027152,0.8542280482077529,0.317633952974448,0.28760618895989076,0.5637266136687793,-6.0,0.0010708267,CVAE+merged_rules,1.0
1.746646781833834,44.2,29.755956818892756,0.010738474,synthetic_condition,0.0,0.7,68.36123729844996,0.06027181166167992,0.011063970240495866,0.4450889356728206,0.3840269635358675,0.6571002924665602,0.5533622283828035,0.34075404042695634,-6.0,0.00024403114,CVAE+merged_rules,1.0
1.746686122387371,43.84248642605478,27.384675777092212,0.01000489,synthetic_condition,0.0,0.7,49.10449947535847,0.22470221350858355,0.02888751255412517,0.5111371968373699,0.4607632008204655,0.5799376708386746,0.5450284992003706,0.3717307619152169,-6.0,0.00017403696,CVAE+merged_rules,1.0
1.7482221805046623,42.0591000966227,45.19050439401437,0.25582668,synthetic_condition,0.0,0.7,12.262217103319726,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.018301419400538487,0.005525107497630618,0.5821650274732807,-6.0,0.0022230519,CVAE+merged_rules,1.0
1.7577013116696445,41.8,44.64497512837853,0.26625073,synthetic_condition,0.0,0.7,8.458641051690972,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012173911055938666,0.0015093185272333786,0.5715237456675689,-6.0,0.0028358032,CVAE+merged_rules,1.0
1.7618588427535546,44.17601319259147,25.698582528214757,0.010851353,synthetic_condition,0.0,0.7,58.06633503910872,0.06592892102921132,0.011801520295735625,0.44738614724353043,0.3866918872154669,0.6176338405451338,0.5507539147311029,0.337464092004922,-6.0,0.00015124732,CVAE+merged_rules,1.0
1.7635437136068977,43.04169563995972,46.798951400739675,0.06565578,synthetic_condition,0.0,0.7,48.171232750769754,1.0,0.23481960232761076,0.8469367736588052,0.8469571337638429,0.3840459817700356,0.3497599887985185,0.5691622447172653,-6.0,0.0016855851,CVAE+merged_rules,1.0
1.7649176973849328,41.8,41.569958141797315,0.2631942,synthetic_condition,0.0,0.7,7.876034278083218,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.011784297793791247,0.001451021058708938,0.5697820627009346,-6.0,0.0036786043,CVAE+merged_rules,1.0
1.7671940421773247,43.94757636828799,29.642037286000804,0.010175756,synthetic_condition,0.0,0.7,57.16852132733308,0.15356223116584122,0.02179947333685968,0.4826863957036746,0.42768830083449205,0.6126215734926335,0.5498238802726484,0.35953021230514376,-6.0,0.00018688962,CVAE+merged_rules,1.0
1.7722172152189364,42.91980524636963,37.406480958744126,0.06532639,synthetic_condition,0.0,0.7,33.470700437447974,1.0,0.3173133447033374,0.8634355221339505,0.8634558822389882,0.24687758881591407,0.22789070068870257,0.5590381990236589,-6.0,0.0014602159,CVAE+merged_rules,1.0
1.7731785169404732,42.4928781102934,32.854299735971665,0.1919826,synthetic_condition,0.0,0.7,16.26576203835673,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.05393571966944876,0.04097174058562885,0.594834345296846,-6.0,0.005134062,CVAE+merged_rules,1.0
1.7751257752610934,43.979466278286814,26.170992238120387,0.010273424,synthetic_condition,0.0,0.7,51.602283230907005,0.13663539447382406,0.020012195607816738,0.4758967422148995,0.4197984029607358,0.5918288278129848,0.5484008160392038,0.35220530901004954,-6.0,0.00016277867,CVAE+merged_rules,1.0
1.7757231105136515,43.05397000710174,40.79128005132478,0.06321272,synthetic_condition,0.0,0.7,42.346149352878854,1.0,0.22770648222319315,0.8455141496379217,0.8455345097429594,0.3580877634372092,0.3302329489819868,0.5625823743009204,-6.0,0.0010710761,CVAE+merged_rules,1.0
1.7835086191089706,43.86705249285178,25.0,0.0098605575,synthetic_condition,0.0,0.7,45.59831735299464,0.20570542492205968,0.02704919044006741,0.5035507527516792,0.4519419654766508,0.5687658052675248,0.5448861664794235,0.3659206390486319,-6.0,0.00011002222,CVAE+merged_rules,1.0
1.7860432085548874,43.929077106063886,36.517863100733635,0.009957569,synthetic_condition,0.0,0.7,69.53211397855371,0.1642863013807012,0.022908019845457643,0.486983251687041,0.43268222138182433,0.6636281644722185,0.5602172982584748,0.36998673111656244,-6.0,0.00023692448,CVAE+merged_rules,1.0
1.7969282610817114,41.8,44.452224366656864,0.26430988,synthetic_condition,0.0,0.7,8.422121611347341,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012148720998603256,0.0015048883349330312,0.572775251227246,-6.0,0.002771337,CVAE+merged_rules,1.0
1.800506763926593,43.752236996375146,33.58831390652375,0.009968873,synthetic_condition,0.0,0.7,56.576242836403374,0.30951256499982177,0.036767338929376045,0.5449410956790905,0.5000797725091166,0.6059123486942222,0.5466263224275296,0.3995698456209456,-6.0,0.00021110145,CVAE+merged_rules,1.0
1.8087788946181143,43.973648362361644,29.39243100759275,0.010131706,synthetic_condition,0.0,0.7,57.720870181723846,0.13958317619090177,0.020327036048749563,0.4770798673555756,0.4211731339130219,0.6150986323592199,0.55020761663119,0.3577573476351761,-6.0,0.00017664074,CVAE+merged_rules,1.0
1.8104596678291691,43.04997751163277,44.127404489427974,0.06316103,synthetic_condition,0.0,0.7,45.68284194987146,1.0,0.2299980523768742,0.8459724636686579,0.8459928237736956,0.3728563203570704,0.3404953184650152,0.5675013727884015,-6.0,0.0010652253,CVAE+merged_rules,1.0
1.8150873184235587,42.58382622226049,47.684814336032986,0.12823431,synthetic_condition,0.0,0.7,26.78048975399267,1.0,0.6861437148185584,0.9372015961569946,0.9372219562620323,0.0913292955453996,0.0715883323907002,0.5956970432786974,-6.0,0.002133388,CVAE+merged_rules,1.0
1.8156130820590053,43.20352738509074,47.93930165082409,0.06712936,synthetic_condition,0.0,0.7,55.202602278174375,1.0,0.15571586180811994,0.831116025554907,0.8311363856599447,0.5146216566626822,0.4764004529546614,0.5754888986656923,-6.0,0.0010613486,CVAE+merged_rules,1.0
1.816010394707365,42.3868085003456,31.228339753751477,0.20343745,synthetic_condition,0.0,0.7,13.346605591683236,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.03676074287224134,0.02476735428413433,0.5889200640919274,-6.0,0.007302603,CVAE+merged_rules,1.0
1.816861535131983,43.08734304963377,41.75029807831745,0.06227319,synthetic_condition,0.0,0.7,44.35600853302995,1.0,0.20936180736831686,0.8418452146669464,0.8418655747719841,0.38683862754468046,0.35716404903034094,0.5652712027412574,-6.0,0.0009237472,CVAE+merged_rules,1.0
1.8283297633291582,41.8,46.0124462241792,0.26297733,synthetic_condition,0.0,0.7,8.717728375957119,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012355799755360103,0.001544107000631594,0.5748444354346892,-6.0,0.0032720873,CVAE+merged_rules,1.0
1.8346898860542884,41.80002094155038,50.0,0.25470477,synthetic_condition,0.0,0.7,9.473503563431178,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012919883384384545,0.0016817392116390984,0.5774233795921758,-6.0,0.0037327434,CVAE+merged_rules,1.0
1.8363970799513443,43.10141431744463,44.24517738585542,0.062854394,synthetic_condition,0.0,0.7,47.467317808403365,1.0,0.2020467185224232,0.8403821968977676,0.8404025570028053,0.41183417522905674,0.37868222968866505,0.5690407762144087,-6.0,0.0005687956,CVAE+merged_rules,1.0
1.8401952550292755,43.08296489640718,43.975270103344926,0.06255121,synthetic_condition,0.0,0.7,46.57827901169658,1.0,0.21168765141888374,0.8423103834770598,0.8423307435820975,0.39653969340574335,0.36398449146919665,0.5686288731991626,-6.0,0.0010214192,CVAE+merged_rules,1.0
1.854241016052835,44.042375835765775,33.03113793984979,0.009959888,synthetic_condition,0.0,0.7,68.03148156008177,0.10836992798910433,0.016902433814627655,0.4645339125920682,0.4065983180163977,0.6565144435317849,0.5554364358332794,0.35695559752764916,-6.0,0.00020037817,CVAE+merged_rules,1.0
1.8559547856424623,42.51898609001796,40.89577767440403,0.17871442,synthetic_condition,0.0,0.7,20.993228877943654,1.0,0.7853900798756762,0.9570508691684183,0.957071229273456,0.06486600241548685,0.04825926525688483,0.60297054403743,-6.0,0.0037244912,CVAE+merged_rules,1.0
1.8687359244332238,43.03199990915944,48.665454058348075,0.065017045,synthetic_condition,0.0,0.7,49.756945551351585,1.0,0.24058251070933956,0.848089355335151,0.8481097154401886,0.39041366331424837,0.3558179424980748,0.5753415178488172,-6.0,0.0014117118,CVAE+merged_rules,1.0
1.8723319722358707,42.238094997038694,48.065888330034426,0.23822027,synthetic_condition,0.0,0.7,16.71569559263106,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.029379853222229826,0.014098724097182061,0.5964220432077789,-6.0,0.0033532362,CVAE+merged_rules,1.0
1.8822670220413942,44.17801154649509,28.178215757741746,0.010361683,synthetic_condition,0.0,0.7,63.75735632274281,0.06543833043037892,0.011738247565758631,0.4471870682699788,0.38646091985299114,0.6396305437237917,0.552045411157005,0.3445577915201654,-6.0,0.00015919497,CVAE+merged_rules,1.0
1.8864429327707393,42.87204222180209,45.20328880454691,0.06299092,synthetic_condition,0.0,0.7,37.855743003324925,1.0,0.35615752678528795,0.8712043585503406,0.8712247186553783,0.23762726098688283,0.21265424024131216,0.5713174985094779,-6.0,0.0011190722,CVAE+merged_rules,1.0
1.9074048528452725,42.20427662781664,49.08512134097008,0.23934124,synthetic_condition,0.0,0.7,16.28833385794322,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.027284283961323944,0.012221711325738722,0.5966981269297298,-6.0,0.0032675143,CVAE+merged_rules,1.0
1.9189186258822089,44.2,27.04663351060771,0.010376997,synthetic_condition,0.0,0.7,62.13684684368564,0.06027181166167992,0.011063970240495866,0.4450889356728206,0.3840269635358675,0.6333833898748014,0.5515515293617391,0.3436616676731301,-6.0,0.00016246602,CVAE+merged_rules,1.0
1.9231668647685733,44.07807323887908,29.538284319075938,0.009948429,synthetic_condition,0.0,0.7,62.361657380591495,0.09494936364580896,0.015356781716854872,0.4591249677220614,0.4003170364640767,0.6340900440227356,0.5520363721003012,0.35290681861518125,-6.0,0.00013485874,CVAE+merged_rules,1.0
1.9244875048640901,44.046608590305894,27.845805649145206,0.010059169,synthetic_condition,0.0,0.7,57.520197298606,0.10668692543011743,0.016711362068120454,0.46385615727035173,0.4058111675283471,0.6149239465226419,0.5504290837996687,0.35331571374845055,-6.0,0.00013408749,CVAE+merged_rules,1.0
1.9409443969838056,43.26641523854335,39.416880212003655,0.061231114,synthetic_condition,0.0,0.7,47.41123034673202,1.0,0.13239875827884423,0.8264526048490519,0.8264729649540896,0.48679296776262254,0.4554651550357345,0.5694769271491081,-6.0,0.0012446963,CVAE+merged_rules,1.0
1.9490786774947622,42.88894538239737,42.03743111271902,0.06135364,synthetic_condition,0.0,0.7,36.03915723088201,1.0,0.3419562342138269,0.8683641000360485,0.8683844601410862,0.23835737601065457,0.21505937289651872,0.5700372905511321,-6.0,0.00084231916,CVAE+merged_rules,1.0
1.9569301924181284,43.54148815212501,38.416311722881645,0.024747744,synthetic_condition,0.0,0.7,55.91390739356787,0.6296061276042612,0.06438721872500357,0.6721006254279029,0.6480453838272177,0.5897598150140057,0.5358989694832273,0.48422904757977886,-6.0,0.001986575,CVAE+merged_rules,1.0
1.962381607238615,43.01390312474009,41.14951459297753,0.059467606,synthetic_condition,0.0,0.7,41.5479857641236,1.0,0.251687708667827,0.8503103949268485,0.8503307550318862,0.3306625520316331,0.3023288069260105,0.5694847766294158,-6.0,0.0010522441,CVAE+merged_rules,1.0
1.9640411963018527,43.701735957731756,34.950510779496035,0.010030571,synthetic_condition,0.0,0.7,56.845632015836614,0.36895048664192626,0.04206834872482994,0.568587707862181,0.527589849598944,0.6050734022548104,0.5455339728033204,0.42032727417650195,-6.0,0.00047509628,CVAE+merged_rules,1.0
1.9697159547453982,42.00006093386975,43.69372014732459,0.25136265,synthetic_condition,0.0,0.7,10.924352802845652,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.016039673523678726,0.004030339756647711,0.5864419032414161,-6.0,0.003672096,CVAE+merged_rules,1.0
1.970785977938415,42.039157499577094,30.6341907041271,0.22775108,synthetic_condition,0.0,0.7,8.085773732529786,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.014713937551413002,0.004515684171074934,0.5780244031069349,-6.0,0.0045696273,CVAE+merged_rules,1.0
1.9734135206217207,43.879018647214366,31.49336492825333,0.009459948,synthetic_condition,0.0,0.7,57.92019897552094,0.19701165000256796,0.026196233089038734,0.5000765268120666,0.4479026441672712,0.6146552122919309,0.5496654277309169,0.37817787541649817,-6.0,0.00019312056,CVAE+merged_rules,1.0
1.9809366973977482,43.01420402948033,44.888046863810644,0.060921058,synthetic_condition,0.0,0.7,45.332174101541426,1.0,0.2514992788151524,0.8502727089563136,0.8502930690613513,0.3502101639669947,0.3172431282903215,0.5742612073630858,-6.0,0.0009241341,CVAE+merged_rules,1.0
1.9868526173657066,43.15502302431782,41.86341154297784,0.059415594,synthetic_condition,0.0,0.7,46.61237131688644,1.0,0.17631094977635856,0.8352350431485547,0.8352554032535924,0.43435009053679396,0.4030128464025828,0.5721683547929838,-6.0,0.0010220838,CVAE+merged_rules,1.0
1.9905044704434616,44.05485058771109,28.992493501240094,0.009829698,synthetic_condition,0.0,0.7,60.231993370365096,0.10348243662786474,0.016345452240583352,0.4625652695599883,0.40431198804583723,0.6256057747833166,0.551307953550982,0.3563099634716118,-6.0,0.00012876985,CVAE+merged_rules,1.0
1.9942356246502895,43.44129379597693,45.238948747841775,0.045971807,synthetic_condition,0.0,0.7,61.42641560602042,0.8587001681325246,0.08386814103510316,0.7630525452906629,0.7538884163243148,0.6139035155302133,0.5551137716090477,0.5480028213542691,-6.0,0.0013114099,CVAE+merged_rules,1.0
1.9958679409766875,42.88386191701407,46.01562907722155,0.06156251,synthetic_condition,0.0,0.7,39.17267869673756,1.0,0.3461738555891158,0.8692076243111062,0.8692279844161439,0.24993014373657021,0.22406028360503735,0.5757730409064495,-6.0,0.00121313,CVAE+merged_rules,1.0
2.002583651061998,42.16055616718297,46.93733727871089,0.24187265,synthetic_condition,0.0,0.7,14.659626385624069,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.023554994804157032,0.009413353551071138,0.5966537694944919,-6.0,0.002327251,CVAE+merged_rules,1.0
2.0027207071708872,42.91044446743066,50.0,0.062337827,synthetic_condition,0.0,0.7,44.162352627109065,1.0,0.3246163281999854,0.86489611883328,0.8649164789383178,0.2928272529049309,0.26515306215662005,0.5804210496174806,-6.0,0.0016247502,CVAE+merged_rules,1.0
2.0075712798295147,42.19207542974763,44.876558505806635,0.23763403,synthetic_condition,0.0,0.7,14.642002766814999,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.024681097923610708,0.010598155827445003,0.5969115967378621,-6.0,0.0030712513,CVAE+merged_rules,1.0
2.0089979687928885,43.92003465314269,40.13214875724794,0.009294694,synthetic_condition,0.0,0.7,75.93647637426115,0.16978568189965185,0.023470066128234924,0.46315983235929226,0.40921626178780734,0.6915521976847938,0.5732153677729265,0.37852246261934797,-6.0,0.00027538874,CVAE+merged_rules,1.0
2.0101308384789776,41.8,44.62892043146465,0.25842375,synthetic_condition,0.0,0.7,8.455599255430636,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012171808773091356,0.001508945200627005,0.5803486816738679,-6.0,0.003045399,CVAE+merged_rules,1.0
2.0188902950194705,42.12985511530624,43.931740127039674,0.24165061,synthetic_condition,0.0,0.7,13.149189497521597,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02093117528263356,0.007690963391549156,0.5938798406088894,-6.0,0.0024268003,CVAE+merged_rules,1.0
2.0213040173702588,42.860909772511306,38.403614731335196,0.062222525,synthetic_condition,0.0,0.7,31.668788018210495,1.0,0.3657903532542166,0.8731309238441263,0.873151283949164,0.20902515647229128,0.19024089251136125,0.5698743977790754,-6.0,0.001079309,CVAE+merged_rules,1.0
2.0240932837769754,44.194321912650274,32.59925275636366,0.009505621,synthetic_condition,0.0,0.7,74.59923354494745,0.06156617470700192,0.011234300541639769,0.43448031757959626,0.3735024790405891,0.6795697004287976,0.5564233457413492,0.35179525866779154,-6.0,0.00017838144,CVAE+merged_rules,1.0
2.032155112882368,41.934653288006935,46.062223503041835,0.2550723,synthetic_condition,0.0,0.7,10.518220382209096,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01483245492675619,0.003022951790624249,0.5874426907191862,-6.0,0.0029450967,CVAE+merged_rules,1.0
2.037310333927418,43.93467724386776,35.95614118578088,0.009227067,synthetic_condition,0.0,0.7,68.72883204782795,0.16096636612155807,0.022566657411695164,0.48565340380181415,0.4311365777047531,0.6601638264869681,0.5589250496301622,0.37744887160185203,-6.0,0.0002863075,CVAE+merged_rules,1.0
2.0405753224684777,43.913193547246195,34.981280560480045,0.009214538,synthetic_condition,0.0,0.7,65.87708188048514,0.17406271503139803,0.023904360917816784,0.49089755708877764,0.4372319936708562,0.6482263678319186,0.5561456448582878,0.37930998804897975,-6.0,0.0002700559,CVAE+merged_rules,1.0
2.0445202041629975,43.75104662516616,29.920549115133515,0.009051995,synthetic_condition,0.0,0.7,50.356683764362046,0.3108067354717791,0.03688434323122651,0.5454562813188044,0.5006790792295077,0.5810299145341746,0.5421901448885201,0.40441800363226127,-6.0,0.00012918323,CVAE+merged_rules,1.0
2.05581881349741,43.379377831233015,43.830958073101336,0.061949607,synthetic_condition,0.0,0.7,57.01446725500715,1.0,0.09866099270967492,0.819705051735218,0.8197254118402557,0.5742794547083786,0.524462987077253,0.5807942057636167,-6.0,0.0013962275,CVAE+merged_rules,1.0
2.070535851913661,43.054598228565,48.425967685187274,0.060878295,synthetic_condition,0.0,0.7,50.293749273165105,1.0,0.2273478286028206,0.8454424189138472,0.8454627790188849,0.40679254545146193,0.37221327865802656,0.5823084905714759,-6.0,0.0017011754,CVAE+merged_rules,1.0
2.0714692586442633,42.198265438518156,43.32343767224701,0.23315108,synthetic_condition,0.0,0.7,14.257080672469298,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.024500898590625916,0.010682644663063123,0.5983771639674358,-6.0,0.0033508125,CVAE+merged_rules,1.0
2.0760150260624393,42.73662060370442,47.84229469654595,0.06619761,synthetic_condition,0.0,0.7,33.20792999384065,1.0,0.48947133691242806,0.8978671205757687,0.8978874806808064,0.15881941242902986,0.13678800270290864,0.5871781578636104,-6.0,0.0013034788,CVAE+merged_rules,1.0
2.078539133755018,43.79307626817855,35.459815701957496,0.009142619,synthetic_condition,0.0,0.7,61.4435386588158,0.2680026112437185,0.03296798744636743,0.5284074429551695,0.48084797279104896,0.6281782625505723,0.5524958672163528,0.4019375101769942,-6.0,0.00035416076,CVAE+merged_rules,1.0
2.08278928714435,43.79282061895794,25.326603910586932,0.00891768,synthetic_condition,0.0,0.7,43.87728490088286,0.2682456219506195,0.03299051826590544,0.5285042931876995,0.48096061871952756,0.5607055433114306,0.5418580475537444,0.39075202748321436,-6.0,0.00025387388,CVAE+merged_rules,1.0
2.084834941789155,41.85188724433259,37.516937997831604,0.24749959,synthetic_condition,0.0,0.7,7.638263385901258,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.011989180716648899,0.0018208606101176843,0.5801668647458885,-6.0,0.0040112557,CVAE+merged_rules,1.0
2.0925241904643346,44.068006921841146,29.11715816231595,0.009567082,synthetic_condition,0.0,0.7,61.04514147550932,0.09856048512145739,0.015777814637677908,0.46058140046697243,0.4020081921049049,0.6288673387465273,0.5515793011763682,0.3590584677140267,-6.0,0.00013337361,CVAE+merged_rules,1.0
2.095690734288803,41.95957968121363,49.95824686745064,0.24264942,synthetic_condition,0.0,0.7,11.808962449457537,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01627524603455296,0.003719493143389879,0.593058222344281,-6.0,0.0032681925,CVAE+merged_rules,1.0
2.1012966466283354,42.93144830138264,47.704302495406104,0.06108115,synthetic_condition,0.0,0.7,43.37957723162265,1.0,0.30843425563521065,0.8616597043203251,0.8616800644253628,0.29693856310883066,0.26792128315167546,0.5810767578802316,-6.0,0.0012398309,CVAE+merged_rules,1.0
2.1063006408189047,43.81216888604586,28.846837870221236,0.00898445,synthetic_condition,0.0,0.7,50.65069511871306,0.2504215103467645,0.0313276665206377,0.5213985604291811,0.47269631870675843,0.5845588004978629,0.5446391125876445,0.3917410856832648,-6.0,0.000117724594,CVAE+merged_rules,1.0
2.1084501140287606,43.302994844786774,39.48507199587286,0.058826387,synthetic_condition,0.0,0.7,48.71284235479398,1.0,0.12041314175088982,0.8240554815434609,0.8240758416484987,0.5059483974198735,0.47218211689826084,0.575971403696208,-6.0,0.0011366693,CVAE+merged_rules,1.0
2.1138538190050062,41.96685407337291,44.335790023156775,0.25042027,synthetic_condition,0.0,0.7,10.586164151404777,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.015279830715197779,0.003448807344153699,0.5905286885025315,-6.0,0.0027466344,CVAE+merged_rules,1.0
2.114178059228831,43.81640477907785,35.193508895301896,0.009016225,synthetic_condition,0.0,0.7,61.97619316086985,0.24666952396965225,0.030974843636398706,0.5199022410290306,0.47095612019209576,0.6308697176028683,0.5530494485369398,0.39810916279672837,-6.0,0.0002981689,CVAE+merged_rules,1.0
2.116781829220443,42.068421207930086,50.0,0.23795322,synthetic_condition,0.0,0.7,13.743700573740519,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02004503287283961,0.006390829500595349,0.5984633651415595,-6.0,0.0033315192,CVAE+merged_rules,1.0
