Радиация,Температура,Время,Выживаемость,source,Интервал_мин,Гипоксия_предположенная,CEM43,Подавление_репарации,Оксигенация_выигрыш,Синергия,Радиосенсибилизация,Прямая_цитотоксичность,Риск_высокой_температуры,Оценка_правил,log_survival
2.357899651203374,42.3415653368875,48.4606820462763,0.22185421252223456,bootstrap,0.0,0.7,19.452362521094425,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.04020644469249843,0.023511842690307545,0.6188511452126858,-0.653930363012113
2.20816401958285,42.119478178229244,46.897321474466914,0.2682520859218085,bootstrap,0.0,0.7,13.836335319024606,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02136354416228305,0.007680700471671212,0.6019866303657041,-0.5714552733094324
2.0364703863831566,41.991236962094064,43.11508852783331,0.2530670619033332,bootstrap,0.0,0.7,10.648622132361867,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.015676459775535962,0.003828013376671816,0.5880263445707637,-0.5967626609040293
1.407465115031615,41.986232452248736,42.528522232122704,0.22880402246135306,bootstrap,0.0,0.7,10.43113128072079,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01542696173118935,0.0037071633142628587,0.565409575171301,-0.6405344466477584
2.0629629529037175,42.194880320088245,47.29579151500578,0.18641429643632318,bootstrap,0.0,0.7,15.491452883125497,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.025830437538859448,0.011224764204013882,0.600566993494569,-0.729518454185224
1.6536301522003818,42.13170796631835,42.543781516154226,0.2557932776629862,bootstrap,0.0,0.7,12.766510166053008,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02061207132019552,0.007622937236796464,0.580231352798843,-0.5921091752881166
2.192518234658593,41.864431776319094,45.2634387653649,0.2081524801493309,bootstrap,0.0,0.7,9.377074151264178,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.013271954339504052,0.0021017311375574046,0.5897000662317121,-0.681616323681764
1.7895213246170751,42.044769470779954,41.01751566617083,0.2929110090465829,bootstrap,0.0,0.7,10.910967659246577,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.016824295615151433,0.004877753071728212,0.5801847037331477,-0.5332628223923225
1.9931267703756617,42.0773485936184,45.559785335161656,0.33760520720464576,bootstrap,0.0,0.7,12.679150923861075,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.019100453172218715,0.006085278274072165,0.5917608564280492,-0.47158957706432225
2.0438285759267676,41.939883224242465,45.30574375758071,0.29543920082253167,bootstrap,0.0,0.7,10.420759369855675,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.014811346968607095,0.0030622773482365606,0.5875894155929546,-0.5295304101496322
2.0171010246139964,42.00568283676854,43.24502078048311,0.2356998245818428,bootstrap,0.0,0.7,10.896763556628892,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01610650902044629,0.004119656342933769,0.5880368622492899,-0.6276388981260038
1.5090881548701072,42.24494074404617,41.89034191152179,0.22260605466525762,bootstrap,0.0,0.7,14.70696083964675,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.027177694033925906,0.013199440182607344,0.5798544356792599,-0.6524610765078473
1.748557457050781,42.12528941277222,44.26262580426993,0.33294005770173357,bootstrap,0.0,0.7,13.164638125867354,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.02081318458738202,0.007555584129344933,0.5844387846224948,-0.47763264511426856
1.764278281514646,42.039059182711334,42.911632366850604,0.4011997574864265,bootstrap,0.0,0.7,11.324812370940446,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.017056552998304268,0.004841196974453422,0.5803658181067028,-0.3966382556818673
1.5843405533396706,42.04337489943178,46.584442202330244,0.2942861215343444,bootstrap,0.0,0.7,12.367878207967308,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.018092398893797716,0.005238359149737244,0.5766486979596451,-0.5312287428917178
1.935149319392802,41.98182510203732,45.10952867994777,0.26111383086750567,bootstrap,0.0,0.7,10.99678968569082,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.015828578966538498,0.0037602477724097954,0.5853944880767611,-0.5831684603065144
2.3373576908782185,42.30947322022279,43.60627053748041,0.1670961525085409,bootstrap,0.0,0.7,16.742117971840933,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.033577193266864314,0.018453650184238557,0.6131800504761269,-0.7770309508269242
1.969101283077061,42.361159307271606,42.990813580075674,0.2702251464928792,bootstrap,0.0,0.7,17.731898720974904,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.03905050753207155,0.02349129306320136,0.60249278344777,-0.5682726318935408
2.587195284926754,41.92249764616088,46.42245769796319,0.3438322552155608,bootstrap,0.0,0.7,10.423344009229696,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.014623193079833993,0.002864364111288486,0.6065945366985072,-0.4636521210807434
1.8673052906543794,41.97149874958567,43.54579771512839,0.22441551672102175,bootstrap,0.0,0.7,10.464700344798064,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.015243835886691705,0.0034900482386799464,0.5815739856127665,-0.6489451828132607
1.7727528592268975,41.82864836265328,45.085208670648065,0.23937428056802718,bootstrap,0.0,0.7,8.888124461708871,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012654013261039848,0.001753271672249103,0.5734638433894335,-0.6209206996572254
2.0818250691267615,41.8,45.82720058053614,0.3145505657973447,bootstrap,0.0,0.7,8.682630889589163,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01233082770326274,0.0015390395660608777,0.5836030953200018,-0.5023081486113734
1.3021925250999906,42.05236791977866,48.06917248118323,0.22261178839612372,bootstrap,0.0,0.7,12.922165047612177,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.018824868966547,0.005644716265365155,0.5680848763597072,-0.652449890449028
2.5854003353931962,42.058662661311246,43.23747036060398,0.24823013884974607,bootstrap,0.0,0.7,11.72515863906636,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01779919320284319,0.005357433023777586,0.6101565445664223,-0.6051437402330486
2.195414419382603,42.010640754797734,46.34688998111592,0.22062260471205242,bootstrap,0.0,0.7,11.758907616956385,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01694188732503553,0.00443327430337139,0.5964974641347576,-0.656348023864238
2.059276288412627,41.802079970433304,44.72193484662825,0.2290532120096956,bootstrap,0.0,0.7,8.497689573377926,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.012213032684781949,0.0015268770404669306,0.5822094838821674,-0.6400617177025685
1.7425645200935818,42.17305304452946,47.728275301485674,0.28923679389730966,bootstrap,0.0,0.7,15.167152876640028,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.024606937769024798,0.010172844372686871,0.5886266660998003,-0.5387449596187257
1.6176905323645974,41.95570281704273,48.03274424994796,0.28217914538469774,bootstrap,0.0,0.7,11.292961484157068,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01574724426691743,0.0034901370683614145,0.5750192063301856,-0.5494735471132576
2.811765338993593,42.05506449751521,45.48012279122508,0.2297144467740499,bootstrap,0.0,0.7,12.27195539666437,1.0,0.8049999999999999,0.9609728531932831,0.9609932132983208,0.01822811754676471,0.00544192554748927,0.6194036780537407,-0.6388098005246968
2.046739316673799,42.97865422290673,46.770271691721476,0.07088558497362812,bootstrap,0.0,0.7,45.406544670931126,1.0,0.2746739546533794,0.8549076441239589,0.8549280042289966,0.33211231537256997,0.2997920959558587,0.5784846102742145,-1.1494359456797614
1.7249036888222178,42.81362738650191,40.40948656724176,0.07378850133786953,bootstrap,0.0,0.7,31.208711489936896,1.0,0.40926708235355574,0.8818262696639942,0.8818466297690319,0.18376661183308923,0.1639787445593535,0.5632129281858532,-1.1320054245641606
1.6138216878391443,42.698595316986655,45.97144651132741,0.11830107994476236,bootstrap,0.0,0.7,30.270839708497398,1.0,0.5336214857966586,0.9066971503526147,0.9067175104576524,0.13410950118393944,0.11318564517569177,0.5727207578829817,-0.9270076196950444
1.9978751809610373,43.11738870842323,45.204573396368914,0.05872727000272562,bootstrap,0.0,0.7,49.036548867711566,1.0,0.19403161738628097,0.8387791766705393,0.838799536775577,0.43016021909029245,0.3958015756074348,0.576150712716385,-1.2311527922668002
2.3216767690457187,42.95936156381359,45.66848078517976,0.05991224650494561,bootstrap,0.0,0.7,43.16679332616063,1.0,0.28804677648086824,0.8575822084894567,0.8576025685944944,0.3090869322152235,0.27893327191109585,0.5865604897488409,-1.222477146759449
1.766168341224933,43.13888592893511,44.56260060826148,0.05511762212128333,bootstrap,0.0,0.7,49.065853555079535,1.0,0.18371456467245964,0.8367157661277749,0.8367361262328126,0.4409812781703172,0.4066007519521758,0.567529743490339,-1.2587016476425734
2.1877784452496414,42.874214482549256,45.07045289342282,0.05872040697650878,bootstrap,0.0,0.7,37.85833366607867,1.0,0.3543039798061708,0.8708336491545172,0.8708540092595549,0.23869589878607034,0.21370538999553426,0.5816822884106577,-1.231203547185761
2.380063448041052,43.06645775260319,44.93743260313714,0.06452624872238505,bootstrap,0.0,0.7,47.055894487421085,1.0,0.2206744401765506,0.8441077412285931,0.8441281013336308,0.39037063082434464,0.3570870704696388,0.5885488705068754,-1.1902568517092238
2.4865726421560597,43.07809344288926,45.02588154960845,0.04274668937517442,bootstrap,0.0,0.7,47.530315082992374,1.0,0.21430377422179736,0.8428336080376424,0.8428539681426801,0.3997365404990644,0.3662394724913282,0.592505373513885,-1.3690873550581872
1.6272102179236196,42.95726854139035,43.47621949460179,0.06440363839141199,bootstrap,0.0,0.7,40.97555749258401,1.0,0.28953236157308315,0.8578793255078996,0.8578996856129373,0.29637460093773266,0.26817545886552546,0.5598185552880816,-1.191082853831891
2.0198274737139874,43.07415698560994,44.82375305485227,0.06527831573611366,bootstrap,0.0,0.7,47.18801337994484,1.0,0.21643967611927126,0.8432607884171373,0.843281148522175,0.39543012870154626,0.36215690514942367,0.5758728439609074,-1.1852244065456703
2.022566045183542,42.72343468071046,42.651661515453114,0.06447164765057165,bootstrap,0.0,0.7,29.068795741522482,1.0,0.5044314458626131,0.9008591423658057,0.9008795024708434,0.1389740241542977,0.11912564159479307,0.5818411487210982,-1.190624494572162
1.5766068400056124,43.083990022199465,48.82687708085924,0.08284682341531631,bootstrap,0.0,0.7,51.75382633138974,1.0,0.21114092069352608,0.8422010373319881,0.8422213974370258,0.4337913276704195,0.39916273977220207,0.5660655200215897,-1.0817188969143443
1.9252949951744271,43.20870165915899,45.37166864300528,0.05691665730895789,bootstrap,0.0,0.7,52.433664544310346,1.0,0.15365866904790326,0.8307045870028638,0.8307249471079015,0.49463455077819973,0.45672127026378356,0.5754587241779205,-1.2447529834776023
1.785309067760671,42.95765424389166,44.02955795364693,0.06583749065296896,bootstrap,0.0,0.7,41.51926337058931,1.0,0.2892580797509531,0.8578244691434735,0.8578448292485112,0.2992828922295908,0.2705276806700373,0.5659469817763173,-1.181520133880241
2.0562008933674525,43.00042644282148,46.092345424365874,0.07379669030354992,bootstrap,0.0,0.7,46.105971765733074,1.0,0.2602604811031347,0.85202494941391,0.8520453095189477,0.34694650649842684,0.31302312114975267,0.57835825404753,-1.1319572303737084
2.332343947404463,42.79211428441701,38.61519716274511,0.07066646893981485,bootstrap,0.0,0.7,28.946668295065347,1.0,0.4304703439500455,0.8860669219832922,0.8860872820883299,0.16746357562677175,0.1495446124095924,0.5840600453618335,-1.1507804633075605
1.5215924555546025,42.96853284373503,42.0747174348516,0.049376034415803495,bootstrap,0.0,0.7,40.27876000589764,1.0,0.28161795149557833,0.8562964434923988,0.8563168035974364,0.29923509272744886,0.2718529359013781,0.5547314678634743,-1.3064749973430927
2.189511954871676,43.10628172244237,43.558723998183204,0.03575800268735061,bootstrap,0.0,0.7,46.88880187354966,1.0,0.19957233245713188,0.8398873196847094,0.8399076797897471,0.4109351249404575,0.3784514922276802,0.5806151390097835,-1.4466146021082293
1.808814443111631,43.05485256075636,41.30272107806468,0.06547073124517111,bootstrap,0.0,0.7,42.90332296384064,1.0,0.2272027780386247,0.8454134088010079,0.8454337689060456,0.3611673045383359,0.3324978846385696,0.5642879663236312,-1.1839461750351772
1.9946415527894517,43.081100809944154,45.298950921035384,0.050103364024908816,bootstrap,0.0,0.7,47.9183572199365,1.0,0.21268519897258975,0.842509892987801,0.8425302530928387,0.40386310102774287,0.3701084714078978,0.5756712832810176,-1.300124446001087
2.418800025582572,42.977805859776225,44.93173865122517,0.04669021316536668,bootstrap,0.0,0.7,43.57034715193458,1.0,0.275249980429076,0.8550228492790981,0.8550432093841359,0.320652260473465,0.289588093794397,0.5893134711959663,-1.3307648417646418
1.8448512120829714,42.876127620036236,44.56763485019144,0.0871217291753171,bootstrap,0.0,0.7,37.53539437195062,1.0,0.3526785438095185,0.8705085619551867,0.8705289220602244,0.23812120307080023,0.2133458569246153,0.5691292909777896,-1.0598685284862626
1.5198345999740253,42.774101404297255,48.677925818734025,0.06872092005556414,bootstrap,0.0,0.7,35.58996475852896,1.0,0.4489317071071472,0.8897591946147125,0.8897795547197502,0.18388815824754456,0.16101554238307186,0.5659159026032821,-1.1629047150399194
1.7658245414690292,43.14558665623545,43.48596115065784,0.08888013537617691,bootstrap,0.0,0.7,48.10331694710378,1.0,0.18060549034288825,0.8360939512618606,0.8361143113668983,0.43821309754865523,0.40481874409828456,0.5662473171891172,-1.0511904063122481
2.237274054968744,42.9316924028596,50.0,0.051014546911973574,bootstrap,0.0,0.7,45.4825423943464,1.0,0.3082505007486998,0.8616229533430231,0.8616433134480608,0.31149755449216476,0.28252664475355094,0.5887159018023068,-1.2922974531343245
2.2597333802032575,43.04190096125691,48.25435322349699,0.07517042540998035,bootstrap,0.0,0.7,49.676380521408,1.0,0.2346989502391259,0.8469126432411083,0.846933003346146,0.3951777597867313,0.3605937470991947,0.5885364886272059,-1.1239472145294849
2.0112014521730184,42.89452149815153,46.14993035734779,0.05357283436557079,bootstrap,0.0,0.7,39.87187545605304,1.0,0.3373820086768876,0.8674492549286605,0.8674696150336982,0.2587666196034787,0.23233636137288524,0.576305487211044,-1.2710472693595378
2.704685536634318,43.019114946351586,44.086696121719726,0.054606388676993876,bootstrap,0.0,0.7,44.67470835450527,1.0,0.2484422080409571,0.8496612948014743,0.849681654906512,0.3493099640120561,0.3171262083721687,0.5986568075688382,-1.2627485909115816
1.5285057986646062,42.86397403460851,48.001034769861064,0.06110154981786936,bootstrap,0.0,0.7,39.75161779799816,1.0,0.3631164406847284,0.8725961413302288,0.8726165014352665,0.2439021712979838,0.2183669862479508,0.5619366097259446,-1.2139406662103949
1.6335811560613211,43.07513138535382,47.96426038665749,0.07455929648109942,bootstrap,0.0,0.7,50.528284380085196,1.0,0.21590913926700683,0.8431546810466843,0.843175041151722,0.4194056056071992,0.3847084493599422,0.566622844443173,-1.1274923737247635
2.3486166900320358,42.894048687600275,41.445473333145394,0.0753935219673238,bootstrap,0.0,0.7,35.78393181968742,1.0,0.33776776106625495,0.8675264054065339,0.8675467655115717,0.2401020440218568,0.21718728158169578,0.5833642409458085,-1.1226602080531798
1.8870620564052525,42.964883377696296,48.32048535462265,0.06820268029126487,bootstrap,0.0,0.7,46.0244889212844,1.0,0.28416044402156465,0.856804941997596,0.8568253021026337,0.3299232263803797,0.2983560303909071,0.5746459300563256,-1.166192190049325
2.1595607202285625,43.30310032828615,43.39120442404964,0.068238158800589,bootstrap,0.0,0.7,53.53576287357517,1.0,0.1203801345505073,0.8240488801033845,0.8240692402084222,0.5335658601611313,0.4915569754002538,0.5825886948164626,-1.165966335452991
2.0199545937139796,43.03760291904086,48.821171066031326,0.06501343285997668,bootstrap,0.0,0.7,50.11039188394661,1.0,0.2372365412610451,0.8474201614454919,0.8474405215505297,0.3962302155621346,0.36167417410724034,0.5809148689650436,-1.1869902215779031
2.1884036276673715,43.15015102722337,44.08761817614279,0.049235332638396995,bootstrap,0.0,0.7,48.923396457807925,1.0,0.17851607217015325,0.8356760676273136,0.8356964277323513,0.4454901063739943,0.4112435134883431,0.5818721663620976,-1.3077143029020217
1.6343167820926383,42.72471007748736,50.0,0.058524308881445566,bootstrap,0.0,0.7,34.1372832745333,1.0,0.5029683358803925,0.9005665203693616,0.9005868804743993,0.1590645381078033,0.13708893240382722,0.5746927443832571,-1.232656285531323
1.9225612317449798,42.961246138015554,45.76851674452275,0.07137022446081974,bootstrap,0.0,0.7,43.37452065749427,1.0,0.28671502805011856,0.8573158588033067,0.8573362189083444,0.3112274456395449,0.2808689573915689,0.5727240223512863,-1.1464768523250994
2.301165720925911,42.91836915860035,44.58219571553397,0.060174458817463465,bootstrap,0.0,0.7,39.81207288038787,1.0,0.31842415506870564,0.863657684207024,0.8636780443120619,0.2703188702377038,0.24353585030992153,0.5845709625823698,-1.2205805896921857
1.9129581058357585,43.2250283806428,46.227437379095626,0.06934003516465322,bootstrap,0.0,0.7,54.03063994624707,1.0,0.14733547312615905,0.8294399478185148,0.8294603079235525,0.5125820237659253,0.47328611035108853,0.5766180922215006,-1.1590096792221511
2.2320084440335943,43.164286340047944,45.45255389675927,0.04468625955150639,bootstrap,0.0,0.7,50.934659437471915,1.0,0.17218887735054625,0.8344106286633923,0.83443098876843,0.46549191734320794,0.42952216544403404,0.5854745104623169,-1.3498162776545062
2.1398907831134246,42.90881003486914,43.67845829562561,0.06591257230270604,bootstrap,0.0,0.7,38.491556322138365,1.0,0.3259066633544207,0.8651541858641671,0.8651745459692048,0.2590962353751341,0.23349656434733781,0.5780609347587689,-1.1810251503639104
2.4333990750017724,43.00297802074305,45.77208253149741,0.07534641979906481,bootstrap,0.0,0.7,45.86666315348633,1.0,0.2586171917045195,0.851696291534187,0.8517166516392247,0.3469259630755027,0.3132302363211465,0.5911652476259286,-1.1229316150973854
2.084263612820999,43.36423563598525,46.41377411407886,0.04185331592868781,bootstrap,0.0,0.7,59.74378539213544,1.0,0.10264695105774617,0.8205022434048324,0.82052260350987,0.592206859753414,0.5414541583677852,0.5855485977399929,-1.3782597518315618
2.2636695673865863,43.05336217388359,48.22438188520687,0.06373594191005402,bootstrap,0.0,0.7,50.0414960270357,1.0,0.22805399361824916,0.8455836519169329,0.8456040120219706,0.4041636337048643,0.36957502350484467,0.5887603107165333,-1.1956087777535553
1.951540405605679,42.82859824691949,44.477441856784935,0.053656553115093195,bootstrap,0.0,0.7,35.07079918925317,1.0,0.3950435546741249,0.878981564128108,0.8790019242331457,0.2044894442015155,0.18141638643267854,0.5742121725566453,-1.2703691358542093
1.7968167925683471,43.082400976618885,49.17476126087851,0.066957772749824,bootstrap,0.0,0.7,52.06518618540609,1.0,0.21198896780642337,0.8423706467545677,0.8423910068596054,0.4356057937998684,0.40111219665917713,0.574284170159778,-1.1741925148843266
1.5814409282876856,43.06224437355082,47.99157871661413,0.05927990766831482,bootstrap,0.0,0.7,50.10746826487034,1.0,0.22302427708682193,0.8445777086106474,0.8445980687156851,0.40939479608227514,0.3747772817531756,0.564658299044358,-1.2270851553606668
1.9530939916644787,43.00205634726209,43.0377542172944,0.06880270001622311,bootstrap,0.0,0.7,43.099141875613526,1.0,0.2592096805300179,0.8518147892992867,0.8518351494043244,0.3309030086464509,0.2999412988843075,0.5712143630712649,-1.1623882063368534
1.9576681479872764,43.058734542146986,42.78126955549475,0.05614042777629833,bootstrap,0.0,0.7,44.55890679016023,1.0,0.22499939915773512,0.84497273302483,0.8449930931298677,0.37165282280546963,0.3408227753938862,0.5711443774240044,-1.2507165466805095
2.25283347523972,42.947803358707155,49.31740962808351,0.052790134509428224,bootstrap,0.0,0.7,45.87485959126825,1.0,0.2963370821283997,0.8592402696189629,0.8592606297240006,0.3213190830124664,0.29110153651833737,0.5885223541427759,-1.2774390046804207
2.07863965401316,43.13056271646223,41.45408566766742,0.04276508626316709,bootstrap,0.0,0.7,45.38064189350909,1.0,0.18764648148533242,0.8375021494903494,0.8375225095953872,0.4154660612564587,0.3854685842344664,0.574575022073344,-1.3689004923684502
1.4660202899004668,43.17676177447981,43.62035463526888,0.11053499179993101,bootstrap,0.0,0.7,49.30600192104236,1.0,0.16678100131924964,0.8333290534571329,0.8333494135621706,0.46023036621595875,0.4255566765051745,0.5564281864744375,-0.9564962876349461
1.802513340469914,43.02583718244759,48.85527488141969,0.09035362617877692,bootstrap,0.0,0.7,49.738104228212144,1.0,0.2443127846592081,0.8488354101251245,0.8488557702301623,0.38689554208459365,0.3522832891804937,0.5732405722647179,-1.0440496065509695
2.7215262518227394,43.16917127228304,47.560156314528655,0.057768403614715344,bootstrap,0.0,0.7,53.47722963013732,1.0,0.17005191504902015,0.833983236203087,0.8340035963081247,0.4870180922193077,0.450213742480128,0.6058383747895584,-1.2383021158959275
2.272426376658323,42.92283399971401,42.954502791444234,0.05753798385585907,bootstrap,0.0,0.7,38.59669649793227,1.0,0.31498192132251635,0.8629692374577862,0.8629895975628239,0.26695540974331566,0.24129079764140376,0.581858004783145,-1.2400378120614375
1.940435382116275,42.93654807309418,46.74096861864179,0.07299224238940086,bootstrap,0.0,0.7,42.80513208693023,1.0,0.30461553587009904,0.8608959603673028,0.8609163204723405,0.295787892013242,0.26670761010889554,0.574322030864244,-1.1367173443841927
2.0309424102021465,43.20685421134774,42.14577721466624,0.05741767905590725,bootstrap,0.0,0.7,48.64334024529398,1.0,0.15439019887966626,0.8308508929692162,0.8308712530742539,0.4694561246968889,0.4356338920316785,0.5748604738082225,-1.2409468028762458
1.7491121877890183,42.73868487360977,44.79329828539325,0.06778136402055628,bootstrap,0.0,0.7,31.18068554870562,1.0,0.4871625631997835,0.8974053658332397,0.8974257259382774,0.15152168356159756,0.13035503960042125,0.5728223227186617,-1.1688832885057385
2.529707410134746,43.08831363583767,42.439532939176985,0.07641882675957393,bootstrap,0.0,0.7,45.11860351150425,1.0,0.20884942395648887,0.8417427379845808,0.8417630980896185,0.3913110597504116,0.3606067030580158,0.5910066541585911,-1.1167939511732101
2.4273617934338736,43.08149367848561,44.43378975287542,0.04613986808443963,bootstrap,0.0,0.7,47.01596965761844,1.0,0.21247459658664833,0.8424677725106127,0.8424881326156504,0.3983712983681035,0.3653632003576781,0.5897267539006024,-1.335914239014416
1.8697276283751314,43.15242480675859,49.711465764836525,0.08076698153682377,bootstrap,0.0,0.7,55.25111001920316,1.0,0.17748372090984435,0.835469597375252,0.8354899574802896,0.4956891304202609,0.46044517018496306,0.5792101490325815,-1.092760770385638
1.8289027023748041,42.84325355933954,45.35221561727801,0.04638049098457618,bootstrap,0.0,0.7,36.494527743147465,1.0,0.381533708095404,0.8762795948123638,0.8762999549174015,0.21754048157694894,0.19356021927938277,0.5702374914951476,-1.3336552945948361
2.1131086999646733,42.97933563791818,43.83490874532939,0.043942030714964185,bootstrap,0.0,0.7,42.59699090006524,1.0,0.2742120759019736,0.8548152683736778,0.8548356284787155,0.3161930825729573,0.28602530064776704,0.5774054565979864,-1.35710999344658
2.179760037299401,42.92542188244733,42.07520791072428,0.0345862969416465,bootstrap,0.0,0.7,37.942484891973045,1.0,0.3130019755907809,0.8625732483114392,0.8625936084164769,0.2655524559602754,0.24063933568196136,0.5777195869009591,-1.4610833775403678
1.9903697832322773,43.248115223533766,49.15314803636967,0.05411621169920282,bootstrap,0.0,0.7,58.376958267142705,1.0,0.1388157196106503,0.827735997115413,0.8277563572204507,0.5569278934966481,0.5169345922745539,0.584740856494703,-1.2666645878106584
1.7892257788733767,43.0656283958505,42.50403640202927,0.06707910135110356,bootstrap,0.0,0.7,44.48220329095335,1.0,0.22113515907827028,0.8441998850089372,0.8442202451139749,0.3751965879044276,0.3446776712677554,0.5649788592218848,-1.173406289891358
2.2681280974346416,43.171770651343806,44.74961480880012,0.0543483518367968,bootstrap,0.0,0.7,50.4077624327667,1.0,0.16892502224159173,0.8337578576416014,0.8337782177466391,0.46516254538422613,0.4294628642865403,0.5859046646775685,-1.2648056308855256
1.6927060946352037,42.88423675043442,44.43380277024618,0.07065616043002378,bootstrap,0.0,0.7,37.84574527279039,1.0,0.3458613099720261,0.8691451151876883,0.869165475292726,0.24358760387338668,0.21855877028140677,0.563512903518737,-1.1508438199771913
2.319754619181637,42.88755494690475,48.731721422398806,0.05398904934431267,bootstrap,0.0,0.7,41.697794549753965,1.0,0.34310532364588675,0.8685939179224604,0.8686142780274981,0.2662271362676845,0.2396068872024139,0.5900917204567642,-1.267686275604273
1.9925214469780475,42.89539036491931,38.93939934931765,0.07261850411540521,bootstrap,0.0,0.7,33.68278336922453,1.0,0.3366741396452606,0.867307681122335,0.8673280412273728,0.23369707978026766,0.21348621832883166,0.5685205294910994,-1.1389467210066913
2.257895363982352,42.96061414200345,45.16747679306218,0.06290808096838334,bootstrap,0.0,0.7,42.76743271290833,1.0,0.28716101250091497,0.857405055693466,0.8574254157985037,0.30745190319406673,0.2775460537344052,0.583767139517571,-1.2012866593273959
1.45310895008971,42.92593262517152,46.98566169905457,0.055472765306806206,bootstrap,0.0,0.7,42.40063340256672,1.0,0.3126125293533521,0.8624953590639535,0.8625157191689912,0.2882691371564928,0.25978673338607583,0.5575308900336393,-1.255912355187135
2.1027452762583203,42.810078547352724,46.16607495608382,0.06054476032197579,bootstrap,0.0,0.7,35.479610564411956,1.0,0.4127022877432046,0.8825133107419239,0.8825336708469615,0.19798303991679045,0.1746916050714179,0.5819391188310087,-1.217916262648696
1.4347038644330716,43.163063509624,43.163521058004875,0.06009021546636706,bootstrap,0.0,0.7,48.3285619460162,1.0,0.17272776876735313,0.8345184069467537,0.8345387670517914,0.44795677665865946,0.4144007379055584,0.5545305149574014,-1.2211890114136628
2.07019921903083,43.16080922892002,42.460445452554005,0.05976149236647545,bootstrap,0.0,0.7,47.46712712664774,1.0,0.17372538396994205,0.8347179299872713,0.834738290092309,0.4418796100159983,0.40941327714601705,0.5758787045847799,-1.223571298769031
2.1500857751157003,43.09703478501684,45.44110388819306,0.054090782049404415,bootstrap,0.0,0.7,48.60257218302512,1.0,0.20429752645002652,0.8408323584832884,0.8408527185883261,0.4168242185703696,0.3827128984527908,0.5814982391464214,-1.2668687105255068
1.7103434227729482,43.01206014362649,42.31965247003598,0.03793552443828824,bootstrap,0.0,0.7,42.674904469217566,1.0,0.2528446251886863,0.8505417782310203,0.850562138336058,0.3347687137696657,0.3047485516216823,0.5619035216831324,-1.4209424595942617
2.152795931455184,43.12655087775207,39.0926689111454,0.04823607190375323,bootstrap,0.0,0.7,42.67670997729114,1.0,0.18956976473274983,0.837886806139833,0.8379071662448707,0.40068997126907346,0.37508230906888873,0.5745531499738741,-1.3166190626970475
2.216703991351819,43.28804936575964,45.05198426918852,0.04957056893631434,bootstrap,0.0,0.7,55.00794529749887,1.0,0.12517871079060783,0.8250085953514046,0.8250289554564423,0.5395673348999164,0.4966953866030345,0.5866842612957341,-1.304767335490636
1.935986245613306,44.19248269868075,28.38508955218866,0.008199168966500114,bootstrap,0.0,0.7,64.87290265766481,0.06199127568762166,0.011290031314683771,0.445787544217516,0.3848373372422491,0.6439150717307077,0.5522858391199524,0.34610452175942685,-2.0861771987793807
1.8310397672362886,43.86653399484378,30.30667578998699,0.012389320534237578,bootstrap,0.0,0.7,55.25747397060073,0.20609021792838417,0.027086765487255297,0.5037044891035201,0.4521207133739027,0.6037166710489471,0.5480245672733878,0.3738875348716135,-1.906917458397947
2.1130777455906102,43.96467050970232,29.27047182771114,0.0066418872931222174,bootstrap,0.0,0.7,57.12477236697122,0.1442526093008816,0.020822562011629967,0.478953357129944,0.42335013683953904,0.6126494749748403,0.5499203343420989,0.3692504424834777,-2.1776431159748784
