Радиация,Температура,Время,Выживаемость
2.0,44.0,30.0,0.007231887819972568
0.0,44.0,30.0,0.023542809341264036
2.0,43.0,45.0,0.05573660069915427
8.0,43.0,45.0,3.199474996429357e-05
4.0,42.0,45.0,0.251772446340136
2.0,42.0,45.0,0.1484623656628499
2.0,44.0,30.0,0.005446241017075777
0.0,44.0,30.0,0.02114021191118053
2.0,42.0,45.0,0.20440892678135755
4.0,44.0,30.0,0.007740457237847276
0.0,44.0,30.0,0.017975745300494665
8.0,42.0,45.0,0.0006681118976545829
0.0,44.0,30.0,0.022479205559863998
6.0,44.0,30.0,0.0003521147090522356
4.0,43.0,45.0,0.04704384373216177
6.0,44.0,30.0,0.0002380295680182066
2.0,42.0,45.0,0.24905065719320751
4.0,44.0,30.0,0.0076042855792623106
0.0,43.0,45.0,0.15980227474237732
4.0,42.0,45.0,0.28247977776636823
8.0,43.0,45.0,3.04393999973536e-05
0.0,44.0,30.0,0.026198626141944382
6.0,44.0,30.0,0.00025112459852834714
8.0,42.0,45.0,0.0007230788090241725
0.0,42.0,45.0,0.49016962098833955
0.0,44.0,30.0,0.02661320280560426
8.0,44.0,30.0,1.960352753605083e-07
2.0,44.0,30.0,0.010818736883364327
8.0,43.0,45.0,4.569779073853046e-05
0.0,42.0,45.0,0.53
6.0,42.0,45.0,0.0212058554530241
0.0,42.0,45.0,0.53
4.0,42.0,45.0,0.17812733674397208
8.0,43.0,45.0,4.651387436582746e-05
0.0,44.0,30.0,0.013196514473583299
0.0,43.0,45.0,0.13038140537327178
2.0,44.0,30.0,0.009602718540359519
4.0,42.0,45.0,0.22561319023869603
6.0,42.0,45.0,0.02313674487850844
2.0,43.0,45.0,0.05534899271992234
4.0,44.0,30.0,0.009554586336563621
2.0,42.0,45.0,0.2932856264930413
0.0,42.0,45.0,0.53
6.0,44.0,30.0,0.0002881978039356787
4.0,44.0,30.0,0.007803719409779902
2.0,42.0,45.0,0.16909546739577713
8.0,43.0,45.0,4.6413632937217134e-05
8.0,43.0,45.0,5.526809385451088e-05
2.0,42.0,45.0,0.25016425888496874
4.0,43.0,45.0,0.05184524940011536
8.0,44.0,30.0,0.0
8.0,44.0,30.0,0.0
8.0,43.0,45.0,2.479514429409957e-05
0.0,42.0,45.0,0.53
4.0,43.0,45.0,0.04462532883751257
4.0,44.0,30.0,0.0067975458580139085
8.0,42.0,45.0,0.0004681562446148984
4.0,44.0,30.0,0.009487884524488373
6.0,44.0,30.0,0.0003329826931789375
0.0,42.0,45.0,0.53
4.0,43.0,45.0,0.053998958307588475
2.0,44.0,30.0,0.012418592612086044
6.0,44.0,30.0,0.0003381417777382853
0.0,42.0,45.0,0.53
4.0,43.0,45.0,0.039114234186474583
8.0,44.0,30.0,0.0
8.0,42.0,45.0,0.0011575032764235794
0.0,44.0,30.0,0.026362094437311447
6.0,42.0,45.0,0.021941234620233178
6.0,43.0,45.0,0.012595953137433951
2.0,44.0,30.0,0.008754371083136068
2.0,42.0,45.0,0.3127229000502784
8.0,44.0,30.0,0.0
0.0,43.0,45.0,0.20574350799722016
2.0,44.0,30.0,0.007176426875591732
4.0,43.0,45.0,0.07542135481956519
0.0,43.0,45.0,0.14796098406903838
6.0,42.0,45.0,0.021871033427345657
8.0,44.0,30.0,0.0
6.0,42.0,45.0,0.022521629142072692
0.0,42.0,45.0,0.4326261553536171
0.0,43.0,45.0,0.17620466607617258
0.0,44.0,30.0,0.01870468754212051
2.0,43.0,45.0,0.05505842290129915
0.0,44.0,30.0,0.020406025563556543
8.0,44.0,30.0,0.0
6.0,44.0,30.0,0.00040713513780719506
4.0,42.0,45.0,0.23198889456227564
8.0,42.0,45.0,0.0006599937088407067
4.0,42.0,45.0,0.14401512871906794
8.0,42.0,45.0,0.0006271381311670316
2.0,43.0,45.0,0.03911135894150133
8.0,42.0,45.0,0.0004423298115942622
0.0,43.0,45.0,0.3352805944684927
2.0,42.0,45.0,0.3845234990120293
6.0,44.0,30.0,0.00020516977861502944
4.0,43.0,45.0,0.05998217200307215
8.0,43.0,45.0,3.0250347144502766e-05
6.0,43.0,45.0,0.010299183438232575
4.0,42.0,45.0,0.3006113745516211
4.0,43.0,45.0,0.05231872256114557
4.0,44.0,30.0,0.007312853408071638
6.0,43.0,45.0,0.012582579786998133
2.0,42.0,45.0,0.3307506808214698
6.0,42.0,45.0,0.021665385586426094
2.0,42.0,45.0,0.20777946407551895
4.0,44.0,30.0,0.007272108473915729
8.0,44.0,30.0,0.0
0.0,44.0,30.0,0.018741252671378925
4.0,43.0,45.0,0.04301762283002919
0.0,44.0,30.0,0.02126814911924058
4.0,42.0,45.0,0.3845234990120293
8.0,44.0,30.0,0.0
2.0,43.0,45.0,0.0525743439651781
8.0,43.0,45.0,4.089036969046941e-05
6.0,42.0,45.0,0.01779092383200583
8.0,42.0,45.0,0.00047822832732016574
4.0,43.0,45.0,0.05293236320182822
0.0,42.0,45.0,0.457315827989863
8.0,44.0,30.0,0.0
0.0,44.0,30.0,0.034416435474544496
2.0,42.0,45.0,0.3356607864801489
6.0,43.0,45.0,0.010286828892665894
6.0,42.0,45.0,0.025037151894059015
2.0,44.0,30.0,0.007167822338885982
8.0,43.0,45.0,3.737530002132133e-05
2.0,44.0,30.0,0.010929553813511196
6.0,44.0,30.0,0.00026444055357749413
4.0,42.0,45.0,0.23561969034580735
0.0,44.0,30.0,0.015890790188386066
8.0,42.0,45.0,0.0006047892999515612
2.0,44.0,30.0,0.007608992083860056
0.0,42.0,45.0,0.53
4.0,43.0,45.0,0.09058445343235268
8.0,43.0,45.0,4.025817660707786e-05
8.0,44.0,30.0,3.736689976738363e-08
2.0,43.0,45.0,0.06818592145189219
6.0,43.0,45.0,0.0141262336834718
2.0,44.0,30.0,0.008752666743699936
6.0,43.0,45.0,0.012515484427723907
8.0,44.0,30.0,0.0
6.0,43.0,45.0,0.01507396791165616
4.0,43.0,45.0,0.056960118633909006
8.0,42.0,45.0,0.0008435147354604512
2.0,43.0,45.0,0.03960313975488389
2.0,42.0,45.0,0.2529868344424138
6.0,43.0,45.0,0.011135338254106768
8.0,43.0,45.0,4.777035602778865e-05
2.0,44.0,30.0,0.009594879103518686
8.0,42.0,45.0,0.0007567584311175159
6.0,42.0,45.0,0.02447168759917643
2.0,44.0,30.0,0.006418124154903698
0.0,42.0,45.0,0.53
2.0,42.0,45.0,0.23561969034580735
4.0,44.0,30.0,0.0072711493015948465
0.0,43.0,45.0,0.12031691935801259
4.0,43.0,45.0,0.05955955338171935
2.0,43.0,45.0,0.05521944610805341
8.0,42.0,45.0,0.0008232111503671058
4.0,42.0,45.0,0.27026691876818953
8.0,43.0,45.0,4.1274146297157655e-05
8.0,42.0,45.0,0.0006888646184413602
2.0,43.0,45.0,0.0382860722020626
4.0,44.0,30.0,0.012418592612086044
0.0,44.0,30.0,0.013149293699970706
2.0,43.0,45.0,0.053998958307588475
0.0,44.0,30.0,0.022409494672137157
4.0,44.0,30.0,0.005933920235214315
6.0,44.0,30.0,0.00035342252026769236
6.0,43.0,45.0,0.013268011509290113
8.0,43.0,45.0,3.592187233596245e-05
8.0,43.0,45.0,5.0386192999032156e-05
8.0,44.0,30.0,0.0
8.0,42.0,45.0,0.0007635813966466081
4.0,44.0,30.0,0.006409467953447273
4.0,42.0,45.0,0.1484623656628499
8.0,42.0,45.0,0.0007399027062748272
4.0,43.0,45.0,0.041435592025804185
4.0,43.0,45.0,0.049137732569789296
2.0,43.0,45.0,0.051002585942779996
2.0,43.0,45.0,0.05998217200307215
6.0,43.0,45.0,0.011941457101229295
2.0,43.0,45.0,0.088293757979576
0.0,44.0,30.0,0.01819537895639161
0.0,42.0,45.0,0.53
6.0,43.0,45.0,0.0105020725326681
8.0,44.0,30.0,0.0
8.0,42.0,45.0,0.0007321857661105348
4.0,44.0,30.0,0.006928535379316253
4.0,44.0,30.0,0.004971732929802882
2.0,42.0,45.0,0.244113263116054
2.0,43.0,45.0,0.06083724099005676
4.0,42.0,45.0,0.3063636125706848
8.0,42.0,45.0,0.0008214078045556893
4.0,44.0,30.0,0.006549805734229981
4.0,44.0,30.0,0.008916792775775884
4.0,43.0,45.0,0.05420174877116602
6.0,44.0,30.0,0.00040675517379009437
4.0,43.0,45.0,0.062478025027054074
8.0,43.0,45.0,3.8416481257437065e-05
4.0,42.0,45.0,0.1782298083774157
0.0,42.0,45.0,0.53
2.0,42.0,45.0,0.3668301243816844
4.0,43.0,45.0,0.047033946495570834
6.0,42.0,45.0,0.02175466922043689
4.0,43.0,45.0,0.049664078066455224
2.0,43.0,45.0,0.061579860015236076
6.0,44.0,30.0,0.0002477196904982591
0.0,42.0,45.0,0.53
0.0,44.0,30.0,0.019105503409287242
6.0,42.0,45.0,0.016130447827828562
8.0,42.0,45.0,0.0005900069526836362
2.0,42.0,45.0,0.27026691876818953
6.0,44.0,30.0,0.0003239652417026953
0.0,43.0,45.0,0.2285491999385775
8.0,42.0,45.0,0.0009920429348286755
8.0,43.0,45.0,2.9318519090426004e-05
8.0,42.0,45.0,0.0006692226449332108
2.0,42.0,45.0,0.370979892873169
2.0,43.0,45.0,0.05125617563223035
6.0,42.0,45.0,0.0178661646433279
0.0,42.0,45.0,0.53
0.0,43.0,45.0,0.13496626680786256
0.0,43.0,45.0,0.1957343957099232
6.0,44.0,30.0,0.00030783763356795346
0.0,43.0,45.0,0.1600706600346169
6.0,43.0,45.0,0.012896395705877365
6.0,44.0,30.0,0.0002474407685069555
6.0,43.0,45.0,0.010894468625107687
8.0,42.0,45.0,0.0005861402030490654
2.0,43.0,45.0,0.06834884102363652
6.0,44.0,30.0,0.00023974078033819305
0.0,43.0,45.0,0.22453511330641573
2.0,44.0,30.0,0.007229314411477592
8.0,44.0,30.0,0.0
0.0,43.0,45.0,0.16803114801459038
0.0,44.0,30.0,0.024460324865385092
0.0,43.0,45.0,0.25791790720551433
0.0,43.0,45.0,0.1750672992168502
6.0,44.0,30.0,0.0002236574018039782
2.0,44.0,30.0,0.007484071396588671
0.0,42.0,45.0,0.47036051282390035
2.0,43.0,45.0,0.05955955338171935
0.0,43.0,45.0,0.13022549339919676
8.0,42.0,45.0,0.0007514316818149067
8.0,42.0,45.0,0.0007189459403563628
6.0,44.0,30.0,0.00028979002142948156
6.0,43.0,45.0,0.01337869515678519
0.0,42.0,45.0,0.53
6.0,42.0,45.0,0.02600870169702027
0.0,42.0,45.0,0.53
2.0,42.0,45.0,0.28507151668575975
8.0,42.0,45.0,0.0006326430422848612
6.0,42.0,45.0,0.022531758530825372
6.0,44.0,30.0,0.00043774539095000687
4.0,42.0,45.0,0.21515140210167696
8.0,44.0,30.0,2.8605293178478486e-07
0.0,44.0,30.0,0.02012516373469563
8.0,44.0,30.0,0.0
2.0,44.0,30.0,0.009554586336563621
0.0,43.0,45.0,0.1697959526095793
4.0,42.0,45.0,0.1880610525441518
2.0,42.0,45.0,0.27711362850034443
2.0,44.0,30.0,0.01002951617268198
2.0,44.0,30.0,0.007708050724901199
0.0,44.0,30.0,0.018399980974179986
4.0,44.0,30.0,0.010090355200628164
4.0,42.0,45.0,0.2740315142651249
2.0,44.0,30.0,0.007740457237847276
4.0,43.0,45.0,0.05245261813057355
4.0,42.0,45.0,0.2617955799494338
8.0,43.0,45.0,2.2353180798659133e-05
6.0,42.0,45.0,0.02609155495310193
6.0,43.0,45.0,0.013796668803185013
8.0,44.0,30.0,0.0
6.0,44.0,30.0,0.0002767063790054725
4.0,44.0,30.0,0.009594879103518686
0.0,43.0,45.0,0.17034808631461634
6.0,43.0,45.0,0.012656927388594799
8.0,42.0,45.0,0.000547561256448461
0.0,43.0,45.0,0.16218227248828604
8.0,44.0,30.0,0.0
4.0,43.0,45.0,0.051002585942779996
8.0,44.0,30.0,9.954881937137166e-08
0.0,42.0,45.0,0.53
6.0,44.0,30.0,0.0003771233552281253
2.0,44.0,30.0,0.009634577763230335
2.0,42.0,45.0,0.26935313264145716
8.0,44.0,30.0,6.417751655643365e-07
6.0,43.0,45.0,0.014114725898418064
4.0,42.0,45.0,0.16909546739577713
0.0,44.0,30.0,0.01583501672069663
0.0,44.0,30.0,0.018892628503495882
6.0,44.0,30.0,0.0003510581468476729
2.0,42.0,45.0,0.2894940599813708
8.0,44.0,30.0,0.0
0.0,42.0,45.0,0.53
6.0,44.0,30.0,0.00018666659657011798
0.0,42.0,45.0,0.53
0.0,43.0,45.0,0.20734547408337717
0.0,42.0,45.0,0.38602836615063085
0.0,42.0,45.0,0.53
8.0,43.0,45.0,4.011951876452536e-05
0.0,43.0,45.0,0.10464646422111423
2.0,42.0,45.0,0.24249414767588837
6.0,42.0,45.0,0.022713726855304317
8.0,43.0,45.0,4.631771395516732e-05
4.0,42.0,45.0,0.19842160726943828
0.0,42.0,45.0,0.53
4.0,44.0,30.0,0.0059642392655068314
4.0,42.0,45.0,0.26435382920303246
8.0,44.0,30.0,0.0
0.0,44.0,30.0,0.01205023139171239
0.0,44.0,30.0,0.018648118256459643
8.0,43.0,45.0,2.2636684764043257e-05
2.0,44.0,30.0,0.00804639346154911
6.0,42.0,45.0,0.019546028901157874
4.0,42.0,45.0,0.27708894363480024
4.0,42.0,45.0,0.3809632501952107
2.0,43.0,45.0,0.06641831035885147
6.0,43.0,45.0,0.011196999225311697
0.0,42.0,45.0,0.5291098282354321
0.0,43.0,45.0,0.15424969222741974
4.0,42.0,45.0,0.3014830824159807
2.0,44.0,30.0,0.010090355200628164
6.0,43.0,45.0,0.014391756472075199
2.0,44.0,30.0,0.009487884524488373
0.0,44.0,30.0,0.01908742655160478
